,journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
4417,6,36,2021,https://www.sciencedirect.com/science/article/pii/S0022169421006260,10.1016/j.jhydrol.2021.126579,2021-09-01,S0022169421006260,2-s2.0-85108629130,85108629130.0,14.0,"55908529100, 7201793812, 55949162400, 6602734566, 56003239200, 8985856500",60032179:60032179:60032179:60029445:60031719:60016536,True
4431,6,36,2021,https://www.sciencedirect.com/science/article/pii/S0022169421007290,10.1016/j.jhydrol.2021.126681,2021-09-01,S0022169421007290,2-s2.0-85110774086,85110774086.0,10.0,"57226166886, 57094522900",60103616:60103616,True
4434,6,36,2021,https://www.sciencedirect.com/science/article/pii/S0022169421007484,10.1016/j.jhydrol.2021.126698,2021-09-01,S0022169421007484,2-s2.0-85110726178,85110726178.0,42.0,"57216395702, 57226151078, 55499697100, 57225065136, 57226503321, 7402822873",60108691:60108691:60021182:60021182:60108691:60108691,True
4450,6,37,2021,https://www.sciencedirect.com/science/article/pii/S0022169421004248,10.1016/j.jhydrol.2021.126377,2021-08-01,S0022169421004248,2-s2.0-85105075777,85105075777.0,3.0,"57202497733, 43761134700, 13805250900",60016912:60016912:60016912,True
4455,6,37,2021,https://www.sciencedirect.com/science/article/pii/S0022169421003978,10.1016/j.jhydrol.2021.126350,2021-08-01,S0022169421003978,2-s2.0-85106223075,85106223075.0,49.0,"57221959372, 8630380500, 56004333300, 36696375000, 57202303498, 49865087600, 56182735200","60020321:60020321:60019499, 60272995:60020321:60020321:60019499, 60272995:60019499, 60272995",True
4459,6,37,2021,https://www.sciencedirect.com/science/article/pii/S002216942100384X,10.1016/j.jhydrol.2021.126337,2021-08-01,S002216942100384X,2-s2.0-85105308994,85105308994.0,5.0,"56183743800, 57225226958, 55975065200",60022927:60022927:60022927,True
4462,6,37,2021,https://www.sciencedirect.com/science/article/pii/S0022169421004200,10.1016/j.jhydrol.2021.126373,2021-08-01,S0022169421004200,2-s2.0-85110467424,85110467424.0,12.0,"57226107558, 57194206548, 57196058350, 56277793100","60078723:60078723:60031818, 60030245:60014153",True
4464,6,37,2021,https://www.sciencedirect.com/science/article/pii/S0022169421004005,10.1016/j.jhydrol.2021.126353,2021-08-01,S0022169421004005,2-s2.0-85105291421,85105291421.0,29.0,"57207876794, 7004469974, 56580949000","60018273, 60018273:60018273, 60018273, 60005803:60018273, 60018273",True
4474,6,37,2021,https://www.sciencedirect.com/science/article/pii/S0022169421005047,10.1016/j.jhydrol.2021.126457,2021-08-01,S0022169421005047,2-s2.0-85108701460,85108701460.0,24.0,"57224956581, 57193351385, 12762086800",60106385:60106385:60106391,True
4480,6,37,2021,https://www.sciencedirect.com/science/article/pii/S0022169421005217,10.1016/j.jhydrol.2021.126474,2021-08-01,S0022169421005217,2-s2.0-85108721656,85108721656.0,7.0,"57203856350, 7401651290, 57222586540, 57224950069, 7006333165, 6603796963, 14120189800, 35570864500",60002162:60024266:60002162:60002162:60093698:60002162:60024266:60002162,True
4481,6,37,2021,https://www.sciencedirect.com/science/article/pii/S0022169421005576,10.1016/j.jhydrol.2021.126510,2021-08-01,S0022169421005576,2-s2.0-85108733169,85108733169.0,21.0,"57218503035, 57218502982, 6506037020, 57195947355",60017798:60017798:60017798:60192082,True
4483,6,37,2021,https://www.sciencedirect.com/science/article/pii/S0022169421005473,10.1016/j.jhydrol.2021.126500,2021-08-01,S0022169421005473,2-s2.0-85107672103,85107672103.0,26.0,"56556385000, 57021167000, 57210171307, 55888132500, 57208347181, 57205332659, 57224474026, 57224464125, 57217307187, 57130381500, 7004322834","60071395:113071684:60071359:60023654:60071364:60023636:60071395:100529723:113071684:60020990:60071359, 60071359, 125303485",True
4495,6,38,2021,https://www.sciencedirect.com/science/article/pii/S0022169421002729,10.1016/j.jhydrol.2021.126225,2021-07-01,S0022169421002729,2-s2.0-85103669502,85103669502.0,6.0,"57221820265, 27171116700, 7404181575, 57220645096, 57191691493, 55386046200","60021182:60021182, 124034624, 60272416:60010348:60021182:60021182, 124034624, 60272416:60007155",True
4499,6,38,2021,https://www.sciencedirect.com/science/article/pii/S0022169421002432,10.1016/j.jhydrol.2021.126196,2021-07-01,S0022169421002432,2-s2.0-85103674412,85103674412.0,63.0,"24766285300, 23481098900, 57217779740","60006622, 60059360:60006622:60059360",True
4509,6,38,2021,https://www.sciencedirect.com/science/article/pii/S002216942100281X,10.1016/j.jhydrol.2021.126234,2021-07-01,S002216942100281X,2-s2.0-85103633935,85103633935.0,6.0,"56002750100, 57222650659, 56096683400",60017272:60025626:60017272,True
4526,6,38,2021,https://www.sciencedirect.com/science/article/pii/S002216942100305X,10.1016/j.jhydrol.2021.126258,2021-07-01,S002216942100305X,2-s2.0-85103686191,85103686191.0,35.0,"57221685114, 36473855900, 57222291338, 55084820500",60022927:60022927:60006622:60022927,True
4539,6,38,2021,https://www.sciencedirect.com/science/article/pii/S0022169421003000,10.1016/j.jhydrol.2021.126253,2021-07-01,S0022169421003000,2-s2.0-85105697015,85105697015.0,3.0,"57196492712, 7004721533, 57212756185",60003988:60003988:60013756,True
4557,6,38,2021,https://www.sciencedirect.com/science/article/pii/S0022169421003449,10.1016/j.jhydrol.2021.126297,2021-07-01,S0022169421003449,2-s2.0-85104346415,85104346415.0,8.0,"36601562400, 57198436425, 6505477811, 6507667273, 6507560894",60015331:60015331:60015331:60015331:60015331,True
4568,6,38,2021,https://www.sciencedirect.com/science/article/pii/S0022169421003991,10.1016/j.jhydrol.2021.126352,2021-07-01,S0022169421003991,2-s2.0-85104924024,85104924024.0,8.0,"27467812100, 57223123807, 35588131200","60025063:60025063:60025063, 60026810",True
4574,6,38,2021,https://www.sciencedirect.com/science/article/pii/S0022169421004145,10.1016/j.jhydrol.2021.126367,2021-07-01,S0022169421004145,2-s2.0-85104965747,85104965747.0,4.0,"57209836955, 57216275109",60032624:60032624,True
4640,6,39,2021,https://www.sciencedirect.com/science/article/pii/S0022169421003577,10.1016/j.jhydrol.2021.126310,2021-06-01,S0022169421003577,2-s2.0-85104655608,85104655608.0,6.0,"36119439600, 57209024429, 56117176800, 7409785807","60019616, 60105683:60105683:60105683:60105683",True
4642,6,39,2021,https://www.sciencedirect.com/science/article/pii/S0022169421003747,10.1016/j.jhydrol.2021.126327,2021-06-01,S0022169421003747,2-s2.0-85106593540,85106593540.0,8.0,"35299191200, 6602344288, 26532640800","60204083, 60013402, 60010365:60006164:60204083",True
4653,6,39,2021,https://www.sciencedirect.com/science/article/pii/S0022169420312312,10.1016/j.jhydrol.2020.125770,2021-06-01,S0022169420312312,2-s2.0-85097056247,85097056247.0,6.0,"56145269200, 55207363900, 55040838800, 6701338420, 56213318600","60033316, 60070001:60072820:60071386:60033316:60033316",True
4661,6,39,2021,https://www.sciencedirect.com/science/article/pii/S0022169420311781,10.1016/j.jhydrol.2020.125717,2021-06-01,S0022169420311781,2-s2.0-85095615973,85095615973.0,32.0,"57219799882, 26430931100, 57190865115, 55134696000",60022927:118734927:118734927:118734927,True
4665,6,39,2021,https://www.sciencedirect.com/science/article/pii/S0022169420312191,10.1016/j.jhydrol.2020.125758,2021-06-01,S0022169420312191,2-s2.0-85096520778,85096520778.0,21.0,"27170284400, 57220026518, 57202106843, 56467643700, 55512537400, 57190440074, 57210703883, 55612436600, 52363447000, 57215046890","60026617, 60026617, 60026617, 60026617:60026617:60026617, 60026617, 60026617, 60026617:60026617, 60026617, 60026617, 60026617:60026617:60026617:60026617:60026617:60026617:60078212",True
4670,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001037,10.1016/j.jhydrol.2021.126056,2021-05-01,S0022169421001037,2-s2.0-85101321335,85101321335.0,6.0,"55021874100, 26531210500, 57195552841, 55489745300, 57211569130, 57211749183","60023237:60023237, 60030101:60023237:60023237, 60030101:60023237:60023237",True
4677,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421000603,10.1016/j.jhydrol.2021.126013,2021-05-01,S0022169421000603,2-s2.0-85102625562,85102625562.0,34.0,"37112215600, 13004101800, 24279868500, 55630842300, 55420901900, 57216103481, 36611092000","60117377, 60019499, 60102083, 60027363:60273094, 60027363:60031150, 60027363:60117377, 60102083, 60027363:60273094, 60027363:60117377, 60019499, 60027363:60014347",True
4683,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001128,10.1016/j.jhydrol.2021.126065,2021-05-01,S0022169421001128,2-s2.0-85101865789,85101865789.0,7.0,"57225134711, 7405368688, 57222199213, 7005709244, 55736881600","118496672, 60006288:118496672, 60073672:118496672:118496672, 60006288:60009409",True
4698,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001542,10.1016/j.jhydrol.2021.126107,2021-05-01,S0022169421001542,2-s2.0-85101818781,85101818781.0,14.0,"57205217129, 57193280486, 15760501200, 57222182488, 36619287400, 57194511486",60022281:60005488:60005488:60005488:60005488:60019533,True
4709,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001773,10.1016/j.jhydrol.2021.126130,2021-05-01,S0022169421001773,2-s2.0-85101921728,85101921728.0,16.0,"57193159351, 57090843800, 9846113300","60032543:60015626, 125595234:60032543",True
4715,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001578,10.1016/j.jhydrol.2021.126110,2021-05-01,S0022169421001578,2-s2.0-85102086553,85102086553.0,24.0,"57196366806, 37118067300, 16443980300, 57201688521, 57969275200, 57191498670, 57205700689, 55832812000","60018308:60018308:60006541:60018308:60018308:60018308, 60018308:60018308:60018308",True
4718,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001335,10.1016/j.jhydrol.2021.126086,2021-05-01,S0022169421001335,2-s2.0-85105317239,85105317239.0,16.0,"57211534362, 6603384893, 7402207382, 6601958160, 9249236100","60029622, 60029622:60001384:60021377:60022091:60029622, 60029622",True
4720,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001761,10.1016/j.jhydrol.2021.126129,2021-05-01,S0022169421001761,2-s2.0-85102021589,85102021589.0,37.0,"57204200910, 23478139400, 8294840700, 56784004400, 23767199100, 6602739014","60003003, 60026905, 60021199:60026905:60086944:60086944:60021199:60003003",True
4727,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001463,10.1016/j.jhydrol.2021.126099,2021-05-01,S0022169421001463,2-s2.0-85102141270,85102141270.0,23.0,"57222270996, 57222275154, 57204116074","60159895, 60078566:60159895:122308122",True
4731,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169421001840,10.1016/j.jhydrol.2021.126137,2021-05-01,S0022169421001840,2-s2.0-85102250553,85102250553.0,29.0,"57222315348, 25622191700, 6603264760, 57194618581",60117650:60117650:60117845:60117845,True
4739,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169420311434,10.1016/j.jhydrol.2020.125682,2021-05-01,S0022169420311434,2-s2.0-85095589521,85095589521.0,19.0,"57204521911, 57188874343, 57190935659, 55574308800, 57204159283, 57201649134, 55625826200, 56811586800, 54400192000","60111656:60071360:60078563, 60078563:60138276, 60187514:60272386:60014256, 100679959:60071359:60033284, 116366135:60111747",True
4743,6,40,2021,https://www.sciencedirect.com/science/article/pii/S0022169420311471,10.1016/j.jhydrol.2020.125686,2021-05-01,S0022169420311471,2-s2.0-85096477544,85096477544.0,4.0,"7102878218, 57220003940, 7102758782","60029445:60008279, 60074723:60008279",True
4766,6,41,2021,https://www.sciencedirect.com/science/article/pii/S002216942031310X,10.1016/j.jhydrol.2020.125849,2021-04-01,S002216942031310X,2-s2.0-85100004301,85100004301.0,4.0,"57191593297, 55498611300, 6602154972","60025757:60014153:60025757, 60009254",True
4768,6,41,2021,https://www.sciencedirect.com/science/article/pii/S0022169421000147,10.1016/j.jhydrol.2021.125967,2021-04-01,S0022169421000147,2-s2.0-85100403103,85100403103.0,13.0,"46660968100, 7403084699, 56637302000, 57221852977, 57212620771, 57221856622",60022281:60025278:60026553:60109828:60022281:112926731,True
4774,6,41,2021,https://www.sciencedirect.com/science/article/pii/S0022169421000652,10.1016/j.jhydrol.2021.126018,2021-04-01,S0022169421000652,2-s2.0-85100419373,85100419373.0,8.0,"57203751885, 55575155100, 7202678991, 56256254500, 57200222983","60026981:60026981:60026981, 60112572:60026981:60026981",True
4777,6,41,2021,https://www.sciencedirect.com/science/article/pii/S0022169421000639,10.1016/j.jhydrol.2021.126016,2021-04-01,S0022169421000639,2-s2.0-85100590961,85100590961.0,32.0,"57217048484, 8627911900, 7004148726, 56918729900, 57217045662, 57208560242, 7409256839",60033100:60033100:60000745:60033100:60033100:60033100:60033100,True
4779,6,41,2021,https://www.sciencedirect.com/science/article/pii/S0022169421000731,10.1016/j.jhydrol.2021.126026,2021-04-01,S0022169421000731,2-s2.0-85100582369,85100582369.0,10.0,"8641306700, 57208803770, 56003026800, 57221905863",60027282:106298868:60027282:60027282,True
