journal_id,volume_id,year,link,doi
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010648,10.1016/j.watres.2022.119118
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010508,10.1016/j.watres.2022.119104
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010685,10.1016/j.watres.2022.119122
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010429,10.1016/j.watres.2022.119096
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010466,10.1016/j.watres.2022.119100
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010223,10.1016/j.watres.2022.119076
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010740,10.1016/j.watres.2022.119128
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010624,10.1016/j.watres.2022.119116
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010739,10.1016/j.watres.2022.119127
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010818,10.1016/j.watres.2022.119135
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010521,10.1016/j.watres.2022.119106
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010715,10.1016/j.watres.2022.119125
16,18,2022,https://www.sciencedirect.com/science/article/pii/S004313542201082X,10.1016/j.watres.2022.119136
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010788,10.1016/j.watres.2022.119132
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010703,10.1016/j.watres.2022.119124
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010855,10.1016/j.watres.2022.119139
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010867,10.1016/j.watres.2022.119140
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010582,10.1016/j.watres.2022.119112
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010697,10.1016/j.watres.2022.119123
