id,eid,name,cited-by,citations
57211374041,9-s2.0-57211374041,Navid Mahdizadeh Gharakhanlou,80,86
33667840200,9-s2.0-33667840200,Liliana Perez,406,448
57193763930,9-s2.0-57193763930,Nele Grünenbaum,56,74
35181263000,9-s2.0-35181263000,Thomas Günther,2003,3233
23493166600,9-s2.0-23493166600,Mike Müller-Petke,508,1217
57741831300,9-s2.0-57741831300,Mohammad Naghavi,5,5
14625117600,9-s2.0-14625117600,Mirali A. Mohammadi,591,745
56904226800,9-s2.0-56904226800,Ghorban Mahtabi,39,39
56214846100,9-s2.0-56214846100,John Patrick Abraham,556,698
55811548200,9-s2.0-55811548200,Ramon C. Naranjo,124,145
55605774662,9-s2.0-55605774662,David R. Smith,1588,2310
57194036612,9-s2.0-57194036612,Evan J. Lindenbach,0,0
56035218900,9-s2.0-56035218900,Laxmipriya P. Mohanty,8,8
57221673518,9-s2.0-57221673518,Prashant Istalkar,5,5
57206859237,9-s2.0-57206859237,Zhendong Zhang,599,762
57935982300,9-s2.0-57215732836,Haihua Tang,33,33
58075480300,9-s2.0-58075480300,Bin Luo,0,0
57749285500,9-s2.0-57749285500,Chao Zhou,13,14
58074951900,9-s2.0-58074951900,Huayan Zhou,0,0
58073467200,9-s2.0-58073467200,Mao Ruichen,0,0
58073217700,9-s2.0-58073217700,Song Jinxi,0,0
58073467300,9-s2.0-58073467300,Tang Bin,0,0
58071964200,9-s2.0-58071964200,Xu Wenjin,0,0
58071964300,9-s2.0-58071964300,Kong Feihe,0,0
57204817787,9-s2.0-57204817787,Haotian Sun,29,29
58072714500,9-s2.0-58072714500,Lei Yuxin,0,0
55354068300,9-s2.0-55354068300,Anbang Peng,184,195
57199995471,9-s2.0-57199995471,Kai Wang,130,132
7202327515,9-s2.0-7202327515,Karyne M. Rogers,2002,2584
6504210337,9-s2.0-6504210337,Rob van der Raaij,122,143
57198281855,9-s2.0-57198281855,Andy Phillips,155,169
7402919058,9-s2.0-7402919058,Michael Stewart,768,796
58074397200,9-s2.0-58074397200,Yingying Wu,3,3
55501014900,9-s2.0-55501014900,Jiyun Song,658,797
57216839844,9-s2.0-57216839844,Tong Xiao,4,4
57251659600,9-s2.0-57251659600,Yan Zhou,98,103
58134757100,9-s2.0-58134757100,Holly A. Roth,0,0
7003854772,9-s2.0-7003854772,Peter D. Blanken,6430,8605
57209022544,9-s2.0-57209022544,Jiali Ju,91,105
57842452000,9-s2.0-57842452000,Jiayun Li,17,17
57210583024,9-s2.0-57210583024,Jaroslav Pastorek,14,16
55938447500,9-s2.0-55938447500,Martin Fencl,114,193
23988505100,9-s2.0-23988505100,Vojtěch Cch Bareš,245,355
57215422257,9-s2.0-57215422257,Qifan Zhang,11,11
57188986779,9-s2.0-57188986779,Pan Yang,207,233
58072302000,9-s2.0-58072302000,J. Godinaud,0,0
6506746938,9-s2.0-6506746938,François Larroque,170,172
56037444100,9-s2.0-56037444100,Nicolas Guihéneuf,175,210
7005361344,9-s2.0-7005361344,Alain Dupuy,433,465
57201131218,9-s2.0-57201131218,Ine Rosier,22,22
7005282479,9-s2.0-7005282479,Jan Diels,3091,3599
12645025400,9-s2.0-12645025400,Ben Somers,4331,5549
8636664800,9-s2.0-8636664800,Jos van Orshoven,2542,2861
57193959871,9-s2.0-57193959871,Garett W. Pignotti,78,89
7402706393,9-s2.0-7402706393,Melba M. Crawford,4388,5654
36767541200,9-s2.0-36767541200,Eunjin Han,424,467
57220021794,9-s2.0-57220021794,Mark R. Williams,1224,2231
57037581600,9-s2.0-57037581600,Xinwei Yin,99,119
57683775800,9-s2.0-57683775800,Wei Liu,964,1082
56828501300,9-s2.0-56828501300,Meng Zhu,364,429
57192889796,9-s2.0-57192889796,Jutao Zhang,206,219
57193423650,9-s2.0-57193423650,Yongge Li,150,163
56182735200,9-s2.0-56182735200,Linshan Yang,799,991
55703869700,9-s2.0-55703869700,Chengqi Zhang,283,342
57211623682,9-s2.0-57211623682,Mengqi Cui,7,7
56434863600,9-s2.0-56434863600,Xinjun Zheng,439,564
55719283700,9-s2.0-55719283700,Yan Li,4408,5694
58080311100,9-s2.0-58080311100,Firoozeh Hashemireza,0,0
6504162399,9-s2.0-6504162399,Tayeb Raziei,1004,1315
26634360900,9-s2.0-26634360900,Sara Nazif,1064,1158
58082378300,9-s2.0-58082378300,Hongdai Fan,0,0
56319668000,9-s2.0-56319668000,Min Zhao,442,580
58082378400,9-s2.0-58082378400,Deyong Hu,0,0
36706756700,9-s2.0-36706756700,Cheng Zeng,619,797
57789558500,9-s2.0-57789558500,Dong Li,37,48
58081163000,9-s2.0-57205697862,Yi Zhang,47,51
57190178115,9-s2.0-57190178115,Xianli Cai,279,300
57337866800,9-s2.0-57337866800,Jia Chen,114,132
7406098177,9-s2.0-7406098177,Zhongfa Zhou,337,359
57190004223,9-s2.0-57190004223,Changrang Zhou,16,17
36599453500,9-s2.0-36599453500,Ronald R.P. van Nooijen,668,702
25930900500,9-s2.0-25930900500,Alla G. Kolechkina,434,446
55778105600,9-s2.0-55778105600,Xuegao Chen,40,43
55571008600,9-s2.0-55571008600,Peng Yi,345,443
7003772221,9-s2.0-7003772221,Ala Adin Aldahan,3108,4668
57204606657,9-s2.0-57204606657,Sara Cerasoli,41,48
57211627077,9-s2.0-57211627077,Xuanquan Chen,7,7
56767547500,9-s2.0-56767547500,Shunchao Qi,467,549
58074061700,9-s2.0-58074061700,Simms Paul,0,0
58075122200,9-s2.0-58075122200,Yuntao Wang,0,0
7101774195,9-s2.0-7101774195,Daosheng Ling,1959,2251
57779033100,9-s2.0-35742406600,Xingguo Yang,1530,1779
57216340261,9-s2.0-57216340261,Soroosh Mehravar,98,107
57195982294,9-s2.0-57195982294,Seyed Vahid Razavi-Termeh,558,692
57194760236,9-s2.0-57194760236,Armin Moghimi,431,524
57218657147,9-s2.0-57218657147,Babak Ranjgar,97,102
57207776022,9-s2.0-57207776022,Fatemeh Foroughnia,108,119
56684747900,9-s2.0-56684747900,Meisam Amani,1435,2074
56566735100,9-s2.0-56566735100,Robert Morden,41,52
7007160870,9-s2.0-7007160870,Nick R. Bond,4228,5257
6701652168,9-s2.0-6701652168,Julian D. Olden,22114,32625
57194684513,9-s2.0-57194684513,Wenda Li,65,66
58083346200,9-s2.0-57215507174,Wenjie An,22,22
58078457400,9-s2.0-58078457400,Jun Hou,1,1
57208213247,9-s2.0-57208213247,Xiaoning Hou,98,103
56150550000,9-s2.0-56150550000,Caihong Tang,680,766
24174244800,9-s2.0-24174244800,Zhiguo Gan,51,62
57215660826,9-s2.0-57215660826,Dániel Erdélyi,59,74
36169127300,9-s2.0-36169127300,István Gábor Hatvani,639,959
57212555627,9-s2.0-57212555627,Hyeongseon Jeon,12,12
16305686100,9-s2.0-16305686100,Jonathan James Tyler,1064,1267
15765165800,9-s2.0-15765165800,Zoltán Kern,1155,1625
57204356650,9-s2.0-57204356650,Min Yang,79,104
7403872753,9-s2.0-7403872753,Xiaodong Gao,1851,2611
57202822610,9-s2.0-57202822610,Shaofei Wang,116,163
57199151522,9-s2.0-57199151522,Xu Zhang,64,65
56046584600,9-s2.0-56046584600,Yaohui Cai,279,375
57215060073,9-s2.0-57215060073,Xiaolin Song,172,225
57203176668,9-s2.0-57203176668,Kadambot H.m. Siddique,19995,28491
57196590735,9-s2.0-57196590735,Sidney A. Bush,62,63
57190136924,9-s2.0-57190136924,Andrew L. Birch,31,34
57211960428,9-s2.0-57211960428,Sara R. Warix,16,16
6603132750,9-s2.0-6603132750,Michael N. Gooseff,4275,7228
7103272759,9-s2.0-7103272759,Diane M. Mcknight,15027,22542
35855361500,9-s2.0-35855361500,Holly R. Barnard,1830,2018
57205296480,9-s2.0-57205296480,Paulina Génova,8,8
21234590500,9-s2.0-21234590500,Yongping Wei,2939,3263
56381839400,9-s2.0-56381839400,Kui Xu,813,943
58086144200,9-s2.0-58086144200,Yunchao Zhuang,3,3
56149846700,9-s2.0-56149846700,Lingling Bin,412,427
57948796200,9-s2.0-57948796200,Chenyue Wang,3,3
56579671500,9-s2.0-56579671500,Fuchang Tian,59,64
57208110175,9-s2.0-57208110175,Junru Li,30,32
57201037694,9-s2.0-57201037694,Chen Chen,344,419
56239108000,9-s2.0-56239108000,Zhenyu Wu,216,250
56237919600,9-s2.0-56237919600,Jiankang Chen,286,323
58081632300,9-s2.0-58081632300,Nagavciuc Viorica,0,0
58081632400,9-s2.0-58081632400,Roibu Cătălin-Constantin,0,0
58082157100,9-s2.0-58082157100,Mursa Andrei,0,0
58082333400,9-s2.0-58082333400,Știrbu Marian-Ionuț,0,0
57205165874,9-s2.0-57205165874,Popa Ionel,0,0
58081289100,9-s2.0-58081289100,Ionita Monica,0,0
57216995977,9-s2.0-57216995977,Meghan A. Vissers,4,4
12809741500,9-s2.0-12809741500,Adam Gordon Yates,810,978
58019084900,9-s2.0-58019084900,Kyle Robinson,4,4
58037323100,9-s2.0-57709852000,Yitong Zhang,3,3
56587946000,9-s2.0-56587946000,Anna Rita Scorzini,325,469
57191515634,9-s2.0-57191515634,Mario Di Bacco,63,73
35561996900,9-s2.0-35561996900,Gaetano de Luca,2250,2499
6506322038,9-s2.0-6506322038,Marco Tallini,993,1496
58028442000,9-s2.0-58028442000,Shuaida He,0,0
16402135900,9-s2.0-16402135900,Zhouping Li,110,125
57220012253,9-s2.0-57220012253,Xinwei Liu,54,54
57224967958,9-s2.0-57224967958,Haiwen Han,8,8
57445850400,9-s2.0-57445850400,Rushui Xiao,1,1
56313075600,9-s2.0-56313075600,Guandong Gao,304,355
57879807800,9-s2.0-7101984236,Baoshu Yin,1392,2173
8703945500,9-s2.0-8703945500,Shengkang Liang,861,1027
24401373900,9-s2.0-24401373900,Xianqing Lv,587,1287
49362491700,9-s2.0-49362491700,Yucui Zhang,715,822
57192694112,9-s2.0-57192694112,Guofei Shang,258,299
57205664627,9-s2.0-57205664627,Yanfang Wang,40,43
46661509200,9-s2.0-46661509200,Huicai Yang,352,367
37072122800,9-s2.0-37072122800,Hu Du,731,952
57437734300,9-s2.0-57437734300,Wei Fu,381,398
8606808800,9-s2.0-8606808800,Tongqing Song,1126,1538
58024446800,9-s2.0-8592319500,Fuping Zeng,981,1350
55743064800,9-s2.0-55743064800,Hongsong Chen,2954,4453
57198515183,9-s2.0-57198515183,Yunwen Pan,23,26
57203905909,9-s2.0-57203905909,Junqiang Xia,367,465
9248650400,9-s2.0-9248650400,Kejun Yang,691,992
57225860071,9-s2.0-57225860071,Shahid Ali,0,0
57699402800,9-s2.0-55938119500,Byeong-hee Kim,92,95
56511551100,9-s2.0-56511551100,Taimoor Akhtar,246,260
55746165100,9-s2.0-55746165100,Jonghun Kam,812,902
57219924933,9-s2.0-57219924933,Mohammad Reza Hassani,8,9
58024253100,9-s2.0-58024253100,Seyyed Farid Mousavi Janbehsarayi,5,6
57411708200,9-s2.0-57411708200,Tingting Wu,6,6
57222510790,9-s2.0-57222510790,Han Li,12,12
58024627400,9-s2.0-58024627400,Manvitha Molakala,0,0
56784644500,9-s2.0-56784644500,Riddhi Singh,438,494
56548186000,9-s2.0-56548186000,Lucy A. Rose,217,237
6507338939,9-s2.0-6507338939,Diana L. Karwan,600,657
58026274900,9-s2.0-58026274900,Ebru Taskaya,0,0
35774070300,9-s2.0-35774070300,Gökçen Bombar,169,203
6701638605,9-s2.0-6701638605,Gökmen Tayfur,2177,2664
56512568900,9-s2.0-56512568900,Dejian Zhang,335,409
51161267200,9-s2.0-51161267200,Zhiyong Fu,676,839
57205142834,9-s2.0-57205142834,Fa Wang,72,82
57829389300,9-s2.0-57829389300,Guangxue Luan,2,2
57203889175,9-s2.0-57203889175,Donglai Li,116,139
57193027786,9-s2.0-57193027786,Chao Fan,45,45
57823410800,9-s2.0-27171116700,Kairong Lin,1360,1488
58038785300,9-s2.0-58038785300,Yin Tan,1,1
58045009800,9-s2.0-58045009800,Dina Pirone,11,11
58044921800,9-s2.0-58044921800,Giuseppe Del Giudice,766,1075
55639642400,9-s2.0-55639642400,Leilei Bai,593,708
51665704200,9-s2.0-56348824400,Na Song,1977,2096
57219261816,9-s2.0-57219261816,Xin Liu,667,708
57394342300,9-s2.0-57394342300,Ke Hua,2,2
57665553500,9-s2.0-57665553500,Huan Liu,6,6
7404466593,9-s2.0-7404466593,Helong Jiang,4054,5489
7404619701,9-s2.0-7404619701,Aijie Wang,12680,19525
57918629800,9-s2.0-55491167600,Yinfeng Xia,780,971
58026168700,9-s2.0-56519568100,Nan Geng,416,419
56267134500,9-s2.0-56267134500,Yiting Qi,11,11
57191256306,9-s2.0-57191256306,Dongjing Huang,102,104
57204653404,9-s2.0-57204653404,Yufeng Zhao,428,491
57918828300,9-s2.0-57918828300,Lu Huang,1,1
57201579094,9-s2.0-57201579094,Dandan Shen,19,19
57432025100,9-s2.0-57432025100,Guojin Sun,11,11
38863333600,9-s2.0-38863333600,Cundong Xu,372,382
57220367024,9-s2.0-57220367024,Ertian Hua,126,161
57239260700,9-s2.0-57239260700,Lisa Kaule,11,11
57221841747,9-s2.0-57221841747,Jianghu He,32,32
58027022100,9-s2.0-58027022100,Yang Cao,0,0
55475009200,9-s2.0-55475009200,Keli Zhang,1391,1679
55234881900,9-s2.0-55234881900,Shizhen Xiao,161,164
57196356401,9-s2.0-57196356401,Zihao Cao,108,119
57219971505,9-s2.0-57219971505,Zhijie Zhang,6,7
24079880900,9-s2.0-24079880900,Yancheng Chen Bo,1458,1579
7401822381,9-s2.0-7401822381,Shuanggen Jin,3969,5983
56720525200,9-s2.0-56720525200,Guodong Chen,16,16
57196002539,9-s2.0-57196002539,Zhounan Dong,108,112
58028644400,9-s2.0-58028644400,Karina Larco,1,1
56966138500,9-s2.0-56966138500,Suzanne Robin Jacobs,572,635
58028280500,9-s2.0-58028280500,Muhammad Mannan Afzal,0,0
56919549900,9-s2.0-56919549900,Xiaolei Wang,201,234
55493091000,9-s2.0-55493091000,Lin Sun,372,445
57676015000,9-s2.0-57676015000,Ting Jiang,12,12
58028448800,9-s2.0-58028448800,Qingkai Kong,0,0
55712621800,9-s2.0-55712621800,Yi Luo,2076,2399
58028340000,9-s2.0-58028340000,Shangjun Ye,3,3
58028340100,9-s2.0-58028340100,Yilin Wang,3,3
15760501200,9-s2.0-15760501200,Xiaohui Lei,3395,4058
57198455099,9-s2.0-57198455099,Xiaoqun Wang,44,53
14026286600,9-s2.0-14026286600,Guiyu Yang,389,398
58028670500,9-s2.0-58028670500,Jiongjiong Liu,1,1
58028418700,9-s2.0-58028418700,Zhonghao Fu,1,1
56178241100,9-s2.0-56178241100,Wenfeng Liu,1507,1924
57461770100,9-s2.0-57461770100,Jiye Lee,5,5
57218451112,9-s2.0-57218451112,Ather Abbas,108,124
58031210900,9-s2.0-55715512300,Xuesong Zhang,4284,5134
57927678900,9-s2.0-57927678900,Kyung Hwa Cho,1,1
57214663865,9-s2.0-57214663865,Brock J.W. Kamrath,6,7
7402709125,9-s2.0-7402709125,Yongping Yuan,1519,1837
37047365600,9-s2.0-37047365600,Nathan F. Manning,122,133
23975884600,9-s2.0-23975884600,Laura T. Johnson,3041,4318
57203625078,9-s2.0-57203625078,Shakil Ahmad Romshoo,1731,2875
57190574460,9-s2.0-57190574460,Tariq Abdullah,112,139
57060442100,9-s2.0-57060442100,Khalid Omar Murtaza,148,189
57482113700,9-s2.0-57482113700,Mustafa Hameed Bhat,5,5
55557580300,9-s2.0-55557580300,Pinchun Huang,56,71
56530926100,9-s2.0-56530926100,Yanfeng Wu,181,239
57705058700,9-s2.0-57705058700,Jingxuan Sun,7,9
57207022061,9-s2.0-57207022061,Yijun Xu,266,327
58043442800,9-s2.0-58043442800,Boting Hu,3,3
57193114059,9-s2.0-57193114059,Guangxin Zhang,1300,1570
57193699235,9-s2.0-57193699235,Sha Lu,37,42
57202806542,9-s2.0-57202806542,Weixuan Shi,18,23
58028408700,9-s2.0-58028408700,Jing Sang,1,1
56479984800,9-s2.0-56479984800,Baodeng Hou,212,217
57188959015,9-s2.0-57188959015,Hejia Wang,118,118
7401929538,9-s2.0-7401929538,Xiaowen Ding,688,778
57349207100,9-s2.0-57349207100,Miao Tang,13,22
7402013434,9-s2.0-7402013434,Linguo Yuan,525,649
57196466088,9-s2.0-57196466088,Zhongshan Jiang,169,231
57304238900,9-s2.0-57304238900,Xinghai Yang,15,19
57899625500,9-s2.0-57899625500,Changhai Li,1,1
57946884800,9-s2.0-57946884800,Wanchun Liu,2,2
57225076496,9-s2.0-57225076496,Yulin Shangguan,13,14
57213605974,9-s2.0-57213605974,Xiaoxiao Min,248,251
57565417100,9-s2.0-57565417100,Zhou Shi,246,269
57221439210,9-s2.0-57221439210,Xulei Guo,19,21
57659295200,9-s2.0-57659295200,Jingwen Li,2,2
58028549800,9-s2.0-58028549800,Yuanmeng Zeng,0,0
57210004790,9-s2.0-57210004790,Cong Jiang,568,691
55513196700,9-s2.0-55513196700,Kun Huang,218,247
57384462100,9-s2.0-57384462100,Yunjing Geng,9,9
57204308417,9-s2.0-57204308417,Pei Leng,1115,1602
57218308345,9-s2.0-57218308345,Zhaoliang Li,529,626
57142144400,9-s2.0-57142144400,Weihua Wang,263,305
57201251390,9-s2.0-57201251390,Wanrui Wang,92,101
55971451100,9-s2.0-55971451100,Chenggang Zhu,420,486
8624525500,9-s2.0-8624525500,Yapeng Chen,1486,2147
57385526500,9-s2.0-57385526500,Xigang Liu,21,21
57209498820,9-s2.0-57209498820,Tianju Zhang,21,22
57204833410,9-s2.0-57204833410,Ruxin Zhao,111,111
58258604400,9-s2.0-58258604400,Hongquan Sun,0,0
58028399800,9-s2.0-58028399800,Lisong Xing,0,0
57211312051,9-s2.0-55491289300,Renzhi Li,4035,5696
57219799153,9-s2.0-57219799153,Ming Li,84,87
57214524018,9-s2.0-57214524018,Uttam Singh,11,11
57212203890,9-s2.0-57212203890,P. K. Sharma,4727,5063
57216768467,9-s2.0-57216768467,Tsuyoshi Hoshino,40,45
58055017400,9-s2.0-7405972102,Tomohito J. Yamada,3331,4362
57222270943,9-s2.0-57222270943,Yuxiao Xu,4,4
57363967000,9-s2.0-57363967000,Jiangkai Xue,14,17
57210369242,9-s2.0-57210369242,Xiaofang Yuan,22,23
57363846300,9-s2.0-57363846300,Yipeng Luo,14,17
56734651800,9-s2.0-56734651800,Haifei Yang,590,742
58031800500,9-s2.0-58031800500,Q. Y. Zhu,2,2
58031864700,9-s2.0-57196291008,Jian'an A. Liu,169,222
57216152277,9-s2.0-57216152277,Zhilin Zhang,24,25
58031902200,9-s2.0-25823439900,Shilun Yang,3964,6889
21744420400,9-s2.0-21744420400,Wenxiang Zhang,332,346
58398559600,9-s2.0-58398559600,Y. P. Wang,0,0
57208026746,9-s2.0-57208026746,Qingjie Wang,14,14
57208027114,9-s2.0-57208027114,Chunfang Yue,22,23
58032026900,9-s2.0-55384229600,Xiaoqing Li,21,22
58031963200,9-s2.0-58031963200,Pan Liao,2,2
58031857900,9-s2.0-58031857900,Xiaoyao Li,2,2
56525892800,9-s2.0-56525892800,Qingxia Lin,219,243
35739392600,9-s2.0-35739392600,Zhiyong Wu,1006,1213
57203831016,9-s2.0-57203831016,Yuliang Zhang,183,192
57203340152,9-s2.0-57203340152,Tao Peng,116,117
39161038700,9-s2.0-39161038700,Wenjuan Chang,29,29
37090833100,9-s2.0-37090833100,Jiali Guo,640,670
57213736895,9-s2.0-57213736895,Sara E. Acevedo,43,44
57225807859,9-s2.0-57225807859,Sofía I. Martínez,6,6
57202918512,9-s2.0-57202918512,Cristina P. Contreras,23,25
36099817900,9-s2.0-36099817900,Carlos Alberto Bonilla,1206,1388
23477982200,9-s2.0-23477982200,Simin Qu,763,843
56597418700,9-s2.0-56597418700,Peng Shi,1017,1066
35270824100,9-s2.0-35270824100,Zhicai Zhang,873,1035
58032003000,9-s2.0-55704957700,Hai Yang,65,76
55705928900,9-s2.0-55705928900,Jintao Liu,714,797
57658143900,9-s2.0-57658143900,Zhiguo Su,4,4
56937445200,9-s2.0-56937445200,Xiaole Han,86,109
57487536200,9-s2.0-57487536200,Huiyuan Liu,4,4
7102700868,9-s2.0-7102700868,Xiaozhou Xin,625,689
57204150801,9-s2.0-57204150801,Zhongbo Su,1261,1483
57487038600,9-s2.0-57487038600,Ting Lian,4,4
58055291400,9-s2.0-56147638900,Li Li,1216,1504
55741373000,9-s2.0-55741373000,Shanshan Yu,85,98
57190731566,9-s2.0-57190731566,Hailong Zhang,253,269
57907331900,9-s2.0-57907331900,Yatong Zhang,6,6
56456818200,9-s2.0-56456818200,Lin Yang,2004,2408
57219047145,9-s2.0-57219047145,Bing Wang,962,1307
58028186600,9-s2.0-58028186600,Pengfei Du,253,272
56337490400,9-s2.0-56337490400,Kai Liu,533,640
56400693500,9-s2.0-56400693500,Xueke Li,496,619
55714365200,9-s2.0-55714365200,Shudong Wang,920,1006
57192702191,9-s2.0-57192702191,Xiaoyuan Zhang,132,138
55461096500,9-s2.0-55461096500,Yun Bai,2017,2365
58037338500,9-s2.0-58037338500,Zhengjie Yan,1,1
57218766650,9-s2.0-57218766650,Chuan Li,6385,8242
57222261749,9-s2.0-57222261749,Tianwen Feng,15,15
24831028200,9-s2.0-24831028200,Siqiong Luo,413,554
55516909700,9-s2.0-55516909700,Guanghui Huang,420,536
57301433300,9-s2.0-57301433300,Qin Zhao,26,26
57202433209,9-s2.0-57202433209,Huimin Wang,113,132
57195998611,9-s2.0-57195998611,Qing Zhou,21,21
8354301400,9-s2.0-8354301400,Jinchang Sheng,731,810
16424713100,9-s2.0-16424713100,Yulong Luo,281,375
56912247000,9-s2.0-56912247000,Jia Liu,785,1162
57204533279,9-s2.0-57204533279,Xingxing Liu,107,115
43562037400,9-s2.0-43562037400,Yiwen Zhou,94,94
54398727200,9-s2.0-54398727200,Zhaoxia Li,1329,1622
55783438200,9-s2.0-55783438200,Tianwei Wang,1159,1230
57218486079,9-s2.0-57218486079,Jian Wang,532,619
57212456341,9-s2.0-57212456341,Jun Deng,4,4
57212538260,9-s2.0-57212538260,Yingni Du,21,21
57203277573,9-s2.0-57203277573,Cuiting Dai,46,46
57914992600,9-s2.0-57914992600,Xuanming Zhang,0,0
57914781200,9-s2.0-57914781200,Sijie Zhao,0,0
57216421658,9-s2.0-57216421658,Jiahui Yang,37,53
58037542100,9-s2.0-58037542100,Huaixin Wei,0,0
58037474400,9-s2.0-58037474400,Zelin Quan,0,0
57218599030,9-s2.0-57218599030,Rui Xu,21,21
56145946300,9-s2.0-56145946300,Zhaohui Wang,6124,7636
58037367000,9-s2.0-58037367000,Caleb Dykman,0,0
57189308414,9-s2.0-57189308414,Hadush Kidane Meresa,257,339
9740805800,9-s2.0-9740805800,Yongqiang Zhang,7143,9673
57205788549,9-s2.0-57205788549,Jing Tian,921,1040
57190440074,9-s2.0-57190440074,Muhammad Abrar,638,818
55454169300,9-s2.0-55454169300,Francisco Balocchi,231,271
36727582800,9-s2.0-36727582800,Mauricio Galleguillos,1260,1515
25822747600,9-s2.0-25822747600,D. A. Rivera-Salazar,740,839
24385847400,9-s2.0-24385847400,Alejandra Stehr,295,346
58037923000,9-s2.0-58037923000,Jose Luis Arumi,0,0
15521140600,9-s2.0-15521140600,Roberto Pizarro Tapia,456,516
55180707000,9-s2.0-55180707000,Pablo A. García-Chevesich,351,390
6603145197,9-s2.0-6603145197,Andrés A. Iroumé,1347,2040
7003982810,9-s2.0-7003982810,Juan J. Armesto,12367,14015
36169032700,9-s2.0-36169032700,Pedro Hervé-Fernández,439,510
58038411500,9-s2.0-6701733189,Carlos E. Oyarzún,1563,1859
56767798700,9-s2.0-56767798700,Pilar Barria,131,165
23493009900,9-s2.0-23493009900,Christian Little,561,692
8691556200,9-s2.0-8691556200,Gabriel Aguilera Mancilla,170,175
55315865200,9-s2.0-55315865200,Santiago Paul Yépez,157,176
7401544621,9-s2.0-7401544621,Rolando Rodríguez,191,196
7404818731,9-s2.0-7404818731,Donald A. White,1970,2441
7005038853,9-s2.0-7005038853,Richard P. Silberstein,1634,1905
7005979745,9-s2.0-7005979745,Daniel G. Neary,2954,3256
57966140300,9-s2.0-57966140300,Pablo Ramírez de Arellano,12,12
57145429400,9-s2.0-57145429400,Tanh T.N. Nguyen,19,20
7202399682,9-s2.0-7202399682,Lloyd Hock Chye Chua,1461,1675
57866841400,9-s2.0-57866841400,Linh H. Nguyen,1,1
57866439000,9-s2.0-57866439000,Linh H. Ha,1,1
57829988500,9-s2.0-57829988500,An Thuy Ngo,3,3
57867041400,9-s2.0-57867041400,Ninh V. Luu,1,1
57867041500,9-s2.0-57867041500,Thai V. Huynh,1,1
57867041600,9-s2.0-57867041600,Linh M. Duong,1,1
57208012194,9-s2.0-57208012194,Chau Ngoc Tran,4,4
57882189800,9-s2.0-57882189800,Yong Tang,21,21
58037466400,9-s2.0-58037466400,Ning Wang,1,1
56427184500,9-s2.0-56427184500,Youwei He,665,1050
57200054489,9-s2.0-57200054489,Yong Wang,5,5
57220049316,9-s2.0-57220049316,Yuting Shan,31,34
57457170400,9-s2.0-57457170400,Haochuan Zhang,5,5
58389875000,9-s2.0-58389875000,Yu Sun,1,1
58037509400,9-s2.0-58037509400,Alaa Eddine Smati,1,1
55233571200,9-s2.0-55233571200,Gábor Szatmári,618,750
55922500400,9-s2.0-55922500400,Polona Vreča,713,1009
57211372928,9-s2.0-57211372928,Yongshuai Yan,21,21
55720948100,9-s2.0-55720948100,Lei Ma,340,409
58054973700,9-s2.0-44261741000,Guizhang Zhao,121,125
57811569500,9-s2.0-57811569500,Haoming Zhang,1,1
58054901200,9-s2.0-55742085700,Yong Liu,634,718
56562018200,9-s2.0-56562018200,Fei Wang,408,423
58018179100,9-s2.0-58018179100,Genxu Wang,0,0
55801200400,9-s2.0-55801200400,Junfang Cui,346,379
57194923016,9-s2.0-57194923016,Xiangyu Tang,2243,2544
