,journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
188,1,17,2022,https://www.sciencedirect.com/science/article/pii/S0309170822000057,10.1016/j.advwatres.2022.104126,2022-03-01,S0309170822000057,2-s2.0-85123290277,85123290277.0,8.0,"57212026914, 15623116400, 57205145903, 57346337000, 57347139100, 7006399320, 57211219633","60018038:60018038:60004750, 60075923:60018038:60018038:60018038, 60015881:60020547, 60008665",True
190,1,17,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002451,10.1016/j.advwatres.2021.104094,2022-03-01,S0309170821002451,2-s2.0-85123789050,85123789050.0,4.0,"57209109784, 36810761200, 6507095541","60003269:60029689:60003269, 60003269",True
191,1,17,2022,https://www.sciencedirect.com/science/article/pii/S0309170822000069,10.1016/j.advwatres.2022.104127,2022-03-01,S0309170822000069,2-s2.0-85123750775,85123750775.0,6.0,"57432779700, 57212589040, 7004782811, 14629944800",60018229:60018229:60018229:60018229,True
196,1,17,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002669,10.1016/j.advwatres.2021.104117,2022-03-01,S0309170821002669,2-s2.0-85124589722,85124589722.0,3.0,"57203243683, 55789048300, 48761511700, 36668460800, 24329473000","60176024:60003771:60003771:60176024:60176024, 60003771",True
197,1,17,2022,https://www.sciencedirect.com/science/article/pii/S0309170822000070,10.1016/j.advwatres.2022.104129,2022-03-01,S0309170822000070,2-s2.0-85124218528,85124218528.0,6.0,"56208544200, 56189146300",60021508:60016536,True
200,1,18,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002542,10.1016/j.advwatres.2021.104104,2022-02-01,S0309170821002542,2-s2.0-85121604682,85121604682.0,2.0,"56416908800, 57201572241, 49964522300, 10040406500, 23478939900, 7201824823, 36078417400, 7202480447","60010851, 60028186:60010851:60010851:60010851:60010851:60020828, 60187486:60117660:60028186",True
201,1,18,2022,https://www.sciencedirect.com/science/article/pii/S030917082100227X,10.1016/j.advwatres.2021.104075,2022-02-01,S030917082100227X,2-s2.0-85122515008,85122515008.0,5.0,"56875034700, 24491921500, 25030624100, 7003946703, 7005140533, 57211105639","60000221, 60000221:60000221:60000221, 60029241:60027550:60277579:60000221, 60000221, 60009037",True
203,1,18,2022,https://www.sciencedirect.com/science/article/pii/S030917082100258X,10.1016/j.advwatres.2021.104109,2022-02-01,S030917082100258X,2-s2.0-85121961532,85121961532.0,2.0,"57390694000, 55954081500, 26030017400, 26430931100, 57203359403, 6602979743, 56373737700","60105242:60105242:60022927, 60012835:100376225:60022927:60012954:60012954",True
204,1,18,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002530,10.1016/j.advwatres.2021.104103,2022-02-01,S0309170821002530,2-s2.0-85121907317,85121907317.0,3.0,"57193004996, 35241136800, 57197876647, 57388580700, 57188731887, 7103145056","60013551, 60024609:60024609:60024609:60013551:60024609:60013551",True
205,1,18,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002670,10.1016/j.advwatres.2021.104118,2022-02-01,S0309170821002670,2-s2.0-85122146267,85122146267.0,2.0,"57194012437, 57394199200, 6603116881, 7004413991","60007989, 60084916:60007989:60007989, 60084916:60007989, 60084916",True
206,1,18,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002414,10.1016/j.advwatres.2021.104089,2022-02-01,S0309170821002414,2-s2.0-85123217166,85123217166.0,1.0,"55877241300, 57203745424, 8242077900, 36337945300, 13605679300, 57218710278, 8369796800, 22734846800, 57203310897","60027550, 60026227:60017136:60025152:60026227:60026227:60026227:101878010:101878010:101878010",True
207,1,18,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002566,10.1016/j.advwatres.2021.104107,2022-02-01,S0309170821002566,2-s2.0-85122706437,85122706437.0,0.0,"55960069000, 55767322700, 6603305375, 6603647780, 56909831600, 35503480300","60108488, 60004967:60108488, 60004967:60108488, 60004967:60108488, 60004967:60108488:60108488, 60004967",True
208,1,18,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002463,10.1016/j.advwatres.2021.104095,2022-02-01,S0309170821002463,2-s2.0-85122504278,85122504278.0,2.0,"57217045924, 15845712000, 55880990500, 23013467900","60024895, 60024895:60024895, 60024895:60024895:60024895",True
210,1,18,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002505,10.1016/j.advwatres.2021.104099,2022-02-01,S0309170821002505,2-s2.0-85122513444,85122513444.0,4.0,"57001994000, 57111263900, 57204680356, 56643881500, 8642592500, 57206716460, 56587309600, 35436209600, 57212595043, 56991093100, 57215614911","60023471:60023471:60023471:60121456, 60025038, 60025038:60023471:60005837:60023471:60023471:60023471:60006164:60023471",True
211,1,18,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002578,10.1016/j.advwatres.2021.104108,2022-02-01,S0309170821002578,2-s2.0-85122499240,85122499240.0,3.0,"57193822368, 36162817300, 57217086801, 36618177400, 55762405600, 23976270500","60022659:60011347:60022659:60011347:60011347:60022659, 60022659",True
212,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002116,10.1016/j.advwatres.2021.104058,2022-01-01,S0309170821002116,2-s2.0-85121463380,85121463380.0,2.0,"57196151761, 56768581400, 7003438301, 26635952600","60007989, 60023256:60007989:60007989, 60015815:60007989",True
213,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002256,10.1016/j.advwatres.2021.104073,2022-01-01,S0309170821002256,2-s2.0-85119086305,85119086305.0,7.0,"56394047700, 6604071725, 24477182500","60117938, 60118023:60117938:60118023",True
215,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002281,10.1016/j.advwatres.2021.104076,2022-01-01,S0309170821002281,2-s2.0-85119201374,85119201374.0,12.0,"57221588218, 57220731395, 23161710900, 57221590407, 57192113682, 57639835500",60120074:60121523:60120074:60120074:60120074:60024324,True
217,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002189,10.1016/j.advwatres.2021.104065,2022-01-01,S0309170821002189,2-s2.0-85126328234,85126328234.0,3.0,"57195919351, 36497672000, 7401873321, 7401656608",60021918:60013402:60013402:60021918,True
218,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002372,10.1016/j.advwatres.2021.104085,2022-01-01,S0309170821002372,2-s2.0-85119898437,85119898437.0,17.0,"55800717100, 56256597400, 57200622200, 6602484637, 7004678424",60015986:60008124:60000481:60000481:60000481,True
220,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002402,10.1016/j.advwatres.2021.104088,2022-01-01,S0309170821002402,2-s2.0-85122532755,85122532755.0,2.0,"56735729100, 55474246200, 57189501068, 57192705528, 6701805445",60019674:60009037:60009037:60009037:60019674,True
221,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002438,10.1016/j.advwatres.2021.104092,2022-01-01,S0309170821002438,2-s2.0-85120453615,85120453615.0,1.0,"56288326100, 57219213608, 7003395278",112190764:60002877:60024324,True
222,1,19,2022,https://www.sciencedirect.com/science/article/pii/S030917082100244X,10.1016/j.advwatres.2021.104093,2022-01-01,S030917082100244X,2-s2.0-85120448488,85120448488.0,0.0,"57189274566, 7403464327, 37029312800, 27468024100, 56242669500","60026548, 60072820:60026548:60072820, 60072820:60012070:60020650",True
224,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002487,10.1016/j.advwatres.2021.104097,2022-01-01,S0309170821002487,2-s2.0-85121207285,85121207285.0,6.0,"55512282800, 57212264838, 6701647329, 6603015219","60027299, 127262392:60027299, 127262392:60027299, 127262392:60015197",True
225,1,19,2022,https://www.sciencedirect.com/science/article/pii/S0309170821002426,10.1016/j.advwatres.2021.104091,2022-01-01,S0309170821002426,2-s2.0-85121125955,85121125955.0,13.0,"57202901498, 57224732508, 6604071725, 23968598100, 24477182500",60006288:60006288:60006288:60104134:60006288,True
227,1,20,2021,https://www.sciencedirect.com/science/article/pii/S030917082100213X,10.1016/j.advwatres.2021.104060,2021-12-01,S030917082100213X,2-s2.0-85117694882,85117694882.0,1.0,"57306280400, 56012927800, 6603614087, 14048038900",60000481:60029942:60000481:60000481,True
228,1,20,2021,https://www.sciencedirect.com/science/article/pii/S0309170821002104,10.1016/j.advwatres.2021.104057,2021-12-01,S0309170821002104,2-s2.0-85117717799,85117717799.0,4.0,"57194204545, 57194198007, 6507744928",60008827:60008827:60008827,True
230,1,20,2021,https://www.sciencedirect.com/science/article/pii/S0309170821002177,10.1016/j.advwatres.2021.104064,2021-12-01,S0309170821002177,2-s2.0-85117926440,85117926440.0,8.0,"56829195400, 15047020400, 56480821100, 7005204147",60027666:60027666:60027666:60015150,True
232,1,20,2021,https://www.sciencedirect.com/science/article/pii/S0309170821002141,10.1016/j.advwatres.2021.104061,2021-12-01,S0309170821002141,2-s2.0-85118503804,85118503804.0,2.0,"56340230100, 55915835900, 53983632500, 7103381012, 57203074833, 7102024878",112871493:60017761:60024324:60024324:60024324:60024324,True
234,1,21,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001925,10.1016/j.advwatres.2021.104038,2021-11-01,S0309170821001925,2-s2.0-85115815576,85115815576.0,5.0,"57272662900, 35175694100",60030835:60030835,True
235,1,21,2021,https://www.sciencedirect.com/science/article/pii/S0309170821002050,10.1016/j.advwatres.2021.104051,2021-11-01,S0309170821002050,2-s2.0-85116549417,85116549417.0,5.0,"57219784370, 57215084336, 57034330100","60014966:60014966:60105683, 60271961",True
237,1,21,2021,https://www.sciencedirect.com/science/article/pii/S0309170821002098,10.1016/j.advwatres.2021.104055,2021-11-01,S0309170821002098,2-s2.0-85117793899,85117793899.0,2.0,"57219532689, 57189716206, 55405855200",60005286:60005286:60005286,True
239,1,22,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001792,10.1016/j.advwatres.2021.104024,2021-10-01,S0309170821001792,2-s2.0-85114723381,85114723381.0,1.0,57220960913,60012614,True
241,1,22,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001780,10.1016/j.advwatres.2021.104023,2021-10-01,S0309170821001780,2-s2.0-85116267177,85116267177.0,3.0,"57826447800, 57189253094, 55707373600, 57192641744, 36464495600, 56984658300, 35316612300",60005488:60025278:60005488:60006782:60025278:60108755:60005488,True
244,1,22,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001901,10.1016/j.advwatres.2021.104036,2021-10-01,S0309170821001901,2-s2.0-85114954843,85114954843.0,4.0,"56988982600, 57202819639, 57258738400, 55377135200, 6603125486","60026846, 60108496:60108496:60026846:60025858:60108496",True
245,1,22,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001913,10.1016/j.advwatres.2021.104037,2021-10-01,S0309170821001913,2-s2.0-85114922649,85114922649.0,5.0,"57212048643, 13403908800, 57203382694","60033154:60002306, 60015186:60033154",True
247,1,22,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001950,10.1016/j.advwatres.2021.104041,2021-10-01,S0309170821001950,2-s2.0-85115373472,85115373472.0,0.0,"36573940500, 7102024878",60024324:60024324,True
248,1,22,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001962,10.1016/j.advwatres.2021.104042,2021-10-01,S0309170821001962,2-s2.0-85115661790,85115661790.0,6.0,"45661390900, 6602913518, 55322549900, 16646150300","60000239, 60008134:60008134:60008134:60000239",True
250,1,23,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001457,10.1016/j.advwatres.2021.103990,2021-09-01,S0309170821001457,2-s2.0-85109649108,85109649108.0,7.0,"57208601252, 55814323700, 55842462700, 7202651999","60012708, 60008232:60108239:60026553:60012708",True
255,1,23,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001524,10.1016/j.advwatres.2021.103997,2021-09-01,S0309170821001524,2-s2.0-85111039335,85111039335.0,0.0,55624468374,60027652,True
257,1,23,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001639,10.1016/j.advwatres.2021.104008,2021-09-01,S0309170821001639,2-s2.0-85111606946,85111606946.0,0.0,"55178158000, 6508131933, 8634153100",60007174:60007174:60007174,True
258,1,23,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001676,10.1016/j.advwatres.2021.104012,2021-09-01,S0309170821001676,2-s2.0-85111967570,85111967570.0,1.0,"57226559771, 55736881600, 55916941000, 12139907000, 56171583600, 57226576234, 57846394600, 57226562034, 9334909700",60022149:60130032:60022149:60022149:60022149:60022149:60020547:60022149:60022149,True
263,1,23,2021,https://www.sciencedirect.com/science/article/pii/S030917082100169X,10.1016/j.advwatres.2021.104014,2021-09-01,S030917082100169X,2-s2.0-85113370459,85113370459.0,1.0,"57218659475, 7003521234, 6603955308, 7005383765","60000036, 60012708:60000036:60000036:60012708",True
265,1,23,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001743,10.1016/j.advwatres.2021.104019,2021-09-01,S0309170821001743,2-s2.0-85114282296,85114282296.0,4.0,"55935648500, 57194709208, 6505769297, 57219203308, 57189929871","60021508, 60021508:60021508:126834608:60021508:60021508, 60021508",True
266,1,23,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001731,10.1016/j.advwatres.2021.104018,2021-09-01,S0309170821001731,2-s2.0-85113693314,85113693314.0,5.0,"57233460000, 23996203400, 25925193800, 13002718900, 7501893250",60024666:60031430:60005429:60003105:60024666,True
268,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001196,10.1016/j.advwatres.2021.103964,2021-08-01,S0309170821001196,2-s2.0-85108087569,85108087569.0,68.0,"57223009392, 57224640032, 23090524600, 24477182500",60118019:60118019:60118019:60118019,True
269,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001202,10.1016/j.advwatres.2021.103965,2021-08-01,S0309170821001202,2-s2.0-85108120792,85108120792.0,7.0,"57203552230, 55665339900, 14819053000",60013918:60009625:60013918,True
272,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001172,10.1016/j.advwatres.2021.103962,2021-08-01,S0309170821001172,2-s2.0-85110366228,85110366228.0,1.0,"57226086295, 57189460988, 57226057062, 6603788904",60023256:60023256:60023256:60023256,True
273,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001159,10.1016/j.advwatres.2021.103960,2021-08-01,S0309170821001159,2-s2.0-85107815078,85107815078.0,4.0,"56431095900, 16646150300, 14719803100, 6701776007",60008134:60000239:60008134:60008134,True
274,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821000993,10.1016/j.advwatres.2021.103944,2021-08-01,S0309170821000993,2-s2.0-85108691174,85108691174.0,1.0,"57217309490, 57208005009, 7004701259, 7003413532",60017246:60017246:60032619:60017246,True
275,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001184,10.1016/j.advwatres.2021.103963,2021-08-01,S0309170821001184,2-s2.0-85107944050,85107944050.0,2.0,"57203526927, 36930742600, 23012109000",60005686:60005686:60005686,True
276,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001238,10.1016/j.advwatres.2021.103968,2021-08-01,S0309170821001238,2-s2.0-85107981484,85107981484.0,3.0,"57224584480, 7202697681, 6701498121",60015138:60015138:60015138,True
277,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001214,10.1016/j.advwatres.2021.103966,2021-08-01,S0309170821001214,2-s2.0-85107914789,85107914789.0,5.0,"23486467900, 16417688000, 57211771208, 57533090200, 56521531900",60011226:60011226:60014982:60017293:60017293,True
279,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001317,10.1016/j.advwatres.2021.103976,2021-08-01,S0309170821001317,2-s2.0-85108248534,85108248534.0,4.0,"34881106700, 57091020100, 57191256754, 7004413991, 36079689800, 6603116881","60084916, 60007989:60084916, 60007989:60007989, 109994160:60084916, 60007989:60117937, 60019816:60084916, 60007989",True
280,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001366,10.1016/j.advwatres.2021.103981,2021-08-01,S0309170821001366,2-s2.0-85111024459,85111024459.0,2.0,"54888631900, 57202916912",60008134:60008134,True
282,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001378,10.1016/j.advwatres.2021.103982,2021-08-01,S0309170821001378,2-s2.0-85108822039,85108822039.0,4.0,"57224510666, 57206137277, 7202619752, 36193156600","60003771:60003771:60003771, 60003771:60026306",True
283,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001391,10.1016/j.advwatres.2021.103984,2021-08-01,S0309170821001391,2-s2.0-85108785032,85108785032.0,33.0,"57214912219, 57224984263, 56316426800, 12764363500",60092945:60025307:60025307:60092945,True
284,1,24,2021,https://www.sciencedirect.com/science/article/pii/S0309170821001329,10.1016/j.advwatres.2021.103977,2021-08-01,S0309170821001329,2-s2.0-85108870634,85108870634.0,2.0,"57224995353, 57224773870, 6505856755","60006288:60006288:60006288, 60012708",True
